"date","latitude","longitude","userID","num.mymon.obsd","city","state","region"
2015-07-02,19.47425,-99.0980278,"obsr399100",57,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",57,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",57,"Mexico City","Mexico City","Central"
2015-07-02,19.5167575,-99.1679192,"obsr49601",7,"Tlalnepantla","Mexico","Central"
2015-07-02,19.9781081,-99.1752577,"obsr421077",1,"Apaxco de Ocampo","Mexico","Central"
2015-07-05,19.2720703,-99.0624762,"obsr331950",3,"Mexico City","Mexico City","Central"
2015-07-07,19.2919773,-99.0963364,"obsr415391",NA,"Mexico City","Mexico City","Central"
2015-07-07,19.2919773,-99.0963364,"obsr432584",NA,"Mexico City","Mexico City","Central"
2015-07-07,19.3010989,-99.0934181,"obsr415391",NA,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr105398",20,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr399100",20,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr105398",20,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr642299",20,"Mexico City","Mexico City","Central"
2015-07-07,19.4577222,-99.0743889,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr399100",62,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr105398",62,"Mexico City","Mexico City","Central"
2015-07-07,19.4793056,-99.0756389,"obsr642299",62,"Mexico City","Mexico City","Central"
2015-07-08,19.5317222,-99.1691111,"obsr642299",2,"Tlalnepantla","Mexico","Central"
2015-07-08,19.5317222,-99.1691111,"obsr105398",2,"Tlalnepantla","Mexico","Central"
2015-07-08,19.5317222,-99.1691111,"obsr399100",2,"Tlalnepantla","Mexico","Central"
2015-07-08,19.5317222,-99.1691111,"obsr399100",6,"Tlalnepantla","Mexico","Central"
2015-07-08,19.5317222,-99.1691111,"obsr105398",6,"Tlalnepantla","Mexico","Central"
2015-07-08,19.5317222,-99.1691111,"obsr399100",2,"Tlalnepantla","Mexico","Central"
2015-07-08,19.5317222,-99.1691111,"obsr642299",6,"Tlalnepantla","Mexico","Central"
2015-07-08,19.5317222,-99.1691111,"obsr105398",2,"Tlalnepantla","Mexico","Central"
2015-07-08,19.5317222,-99.1691111,"obsr642299",2,"Tlalnepantla","Mexico","Central"
2015-07-08,19.2720703,-99.0624762,"obsr426755",10,"Mexico City","Mexico City","Central"
2015-07-08,19.2720703,-99.0624762,"obsr508392",10,"Mexico City","Mexico City","Central"
2015-07-08,19.2720703,-99.0624762,"obsr304794",10,"Mexico City","Mexico City","Central"
2015-07-08,19.2720703,-99.0624762,"obsr428676",10,"Mexico City","Mexico City","Central"
2015-07-08,19.2720703,-99.0624762,"obsr331950",10,"Mexico City","Mexico City","Central"
2015-07-09,19.4418275,-99.0317059,"obsr415391",14,"Nezahualcoyotl","Mexico","Central"
2015-07-09,19.6841111,-99.2526667,"obsr642299",4,"Huilango","Mexico","Central"
2015-07-09,19.6841111,-99.2526667,"obsr105398",2,"Huilango","Mexico","Central"
2015-07-09,19.6841111,-99.2526667,"obsr399100",2,"Huilango","Mexico","Central"
2015-07-09,19.6841111,-99.2526667,"obsr642299",2,"Huilango","Mexico","Central"
2015-07-09,19.6841111,-99.2526667,"obsr399100",2,"Huilango","Mexico","Central"
2015-07-09,19.6841111,-99.2526667,"obsr399100",4,"Huilango","Mexico","Central"
2015-07-09,19.6841111,-99.2526667,"obsr105398",4,"Huilango","Mexico","Central"
2015-07-09,19.6841111,-99.2526667,"obsr642299",2,"Huilango","Mexico","Central"
2015-07-09,19.6841111,-99.2526667,"obsr105398",2,"Huilango","Mexico","Central"
2015-07-09,19.6941389,-99.2356944,"obsr642299",7,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.6941389,-99.2356944,"obsr642299",2,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.6941389,-99.2356944,"obsr399100",7,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.6941389,-99.2356944,"obsr105398",7,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.6941389,-99.2356944,"obsr399100",2,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.6941389,-99.2356944,"obsr105398",2,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7077778,-99.2168889,"obsr642299",2,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7077778,-99.2168889,"obsr105398",2,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7077778,-99.2168889,"obsr105398",2,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7077778,-99.2168889,"obsr399100",2,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7077778,-99.2168889,"obsr399100",2,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7077778,-99.2168889,"obsr642299",2,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7077778,-99.2168889,"obsr399100",4,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7077778,-99.2168889,"obsr399100",5,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7077778,-99.2168889,"obsr399100",6,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7077778,-99.2168889,"obsr642299",6,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7077778,-99.2168889,"obsr642299",5,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7077778,-99.2168889,"obsr642299",4,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7077778,-99.2168889,"obsr105398",5,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7077778,-99.2168889,"obsr105398",4,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7077778,-99.2168889,"obsr399100",53,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7077778,-99.2168889,"obsr642299",53,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7077778,-99.2168889,"obsr105398",53,"Cuautitlan Izcalli","Mexico","Central"
2015-07-09,19.7089444,-99.2326389,"obsr642299",3,"Tepotzotlan","Mexico","Central"
2015-07-09,19.7089444,-99.2326389,"obsr399100",3,"Tepotzotlan","Mexico","Central"
2015-07-09,19.7089444,-99.2326389,"obsr105398",3,"Tepotzotlan","Mexico","Central"
2015-07-12,19.2720703,-99.0624762,"obsr331950",11,"Mexico City","Mexico City","Central"
2015-07-12,19.2720703,-99.0624762,"obsr446177",11,"Mexico City","Mexico City","Central"
2015-07-13,19.3786456,-99.0480995,"obsr49359",NA,"Mexico City","Mexico City","Central"
2015-07-13,19.3786456,-99.0480995,"obsr93932",NA,"Mexico City","Mexico City","Central"
2015-07-14,19.34725,-99.1863611,"obsr399100",11,"Mexico City","Mexico City","Central"
2015-07-14,19.34725,-99.1863611,"obsr642299",11,"Mexico City","Mexico City","Central"
2015-07-14,19.34725,-99.1863611,"obsr105398",11,"Mexico City","Mexico City","Central"
2015-07-14,19.5016778,-99.1811278,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-14,19.5016778,-99.1811278,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-14,19.5016778,-99.1811278,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-14,19.2720703,-99.0624762,"obsr341477",NA,"Mexico City","Mexico City","Central"
2015-07-14,19.2720703,-99.0624762,"obsr432584",NA,"Mexico City","Mexico City","Central"
2015-07-14,19.2720703,-99.0624762,"obsr415391",NA,"Mexico City","Mexico City","Central"
2015-07-14,19.2720703,-99.0624762,"obsr327061",NA,"Mexico City","Mexico City","Central"
2015-07-15,19.2813618,-99.1052198,"obsr175594",12,"Mexico City","Mexico City","Central"
2015-07-15,19.4912318,-99.19384,"obsr415391",1,"Mexico City","Mexico City","Central"
2015-07-18,19.2948005,-99.0949094,"obsr556588",3,"Mexico City","Mexico City","Central"
2015-07-18,19.786088,-99.1378784,"obsr421077",NA,"Zumpango","Mexico","Central"
2015-07-18,19.786088,-99.1378784,"obsr341477",NA,"Zumpango","Mexico","Central"
2015-07-19,19.2720703,-99.0624762,"obsr356191",NA,"Mexico City","Mexico City","Central"
2015-07-19,19.2720703,-99.0624762,"obsr439758",NA,"Mexico City","Mexico City","Central"
2015-07-19,19.2720703,-99.0624762,"obsr515703",NA,"Mexico City","Mexico City","Central"
2015-07-20,19.2720703,-99.0624762,"obsr44779",19,"Mexico City","Mexico City","Central"
2015-07-22,19.2720703,-99.0624762,"obsr410665",8,"Mexico City","Mexico City","Central"
2015-07-22,19.2720703,-99.0624762,"obsr331950",8,"Mexico City","Mexico City","Central"
2015-07-22,19.2720703,-99.0624762,"obsr131936",8,"Mexico City","Mexico City","Central"
2015-07-22,19.2720703,-99.0624762,"obsr679783",8,"Mexico City","Mexico City","Central"
2015-07-23,20.674864,-100.454578,"jaguargozandojungla",NA,"Santiago de Queretaro","Queretaro","Central"
2015-07-24,19.3996389,-99.0741111,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr399100",10,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr642299",10,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr105398",10,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr399100",55,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr642299",55,"Mexico City","Mexico City","Central"
2015-07-24,19.3996389,-99.0741111,"obsr105398",55,"Mexico City","Mexico City","Central"
2015-07-24,19.4002222,-99.0727222,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-07-24,19.4002222,-99.0727222,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-07-24,19.4002222,-99.0727222,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-07-25,16.755505,-93.142611,"obsr545426",2,"Tuxtla Gutierrez","Chiapas","South"
2015-07-25,20.99097,-102.40282,"Osciel",NA,"San Miguel El Alto","Jalisco","South"
2015-07-27,19.3418056,-99.1677778,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-07-27,19.3418056,-99.1677778,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-07-27,19.3418056,-99.1677778,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-07-27,19.3418056,-99.1677778,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-07-27,19.3418056,-99.1677778,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-27,19.3418056,-99.1677778,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-07-27,19.3418056,-99.1677778,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-07-27,19.3418056,-99.1677778,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-07-27,19.3418056,-99.1677778,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-07-27,19.3418056,-99.1677778,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-27,19.3418056,-99.1677778,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-07-27,19.3418056,-99.1677778,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-27,19.3418056,-99.1677778,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-27,19.3418056,-99.1677778,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-27,19.3418056,-99.1677778,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-07-27,19.3418056,-99.1677778,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-27,19.3418056,-99.1677778,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-07-27,19.3418056,-99.1677778,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-07-28,19.34306,-99.17111,"Gonzalo Zepeda Mart�nez",NA,"Mexico City","Mexico City","Central"
2015-07-30,19.3736023,-99.0343331,"obsr415391",NA,"Mexico City","Mexico City","Central"
2015-08-02,19.3099283,-99.0966797,"obsr515703",25,"Mexico City","Mexico City","Central"
2015-08-02,19.3099283,-99.0966797,"obsr356191",25,"Mexico City","Mexico City","Central"
2015-08-02,19.3099283,-99.0966797,"obsr439758",25,"Mexico City","Mexico City","Central"
2015-08-02,19.4763133,-99.119339,"obsr49359",NA,"Mexico City","Mexico City","Central"
2015-08-02,19.4763133,-99.119339,"obsr93932",NA,"Mexico City","Mexico City","Central"
2015-08-02,19.261174,-98.969908,"obsr356191",6,"Valle de Chalco Solidaridad","Mexico","Central"
2015-08-02,19.261174,-98.9699078,"obsr515703",6,"Valle de Chalco Solidaridad","Mexico","Central"
2015-08-02,19.261174,-98.9699078,"obsr439758",6,"Valle de Chalco Solidaridad","Mexico","Central"
2015-08-03,21.5100149,-104.9008298,"obsr142364",1,"Tepic","Nayarit","North"
2015-08-03,21.8544687,-102.3162639,"obsr561339",2,"Aguascalientes","Aguascalientes","North"
2015-08-05,19.32472,-99.14944,"Gonzalo Zepeda Mart�nez",NA,"Mexico City","Mexico City","Central"
2015-08-06,21.8514863,-102.3121628,"obsr508154",3,"Aguascalientes","Aguascalientes","North"
2015-08-07,19.4588557,-99.0765524,"obsr105238",NA,"Mexico City","Mexico City","Central"
2015-08-07,19.4600979,-99.0713194,"obsr556588",24,"Mexico City","Mexico City","Central"
2015-08-08,19.4588557,-99.0765524,"obsr691171",1,"Mexico City","Mexico City","Central"
2015-08-09,31.8164411,-116.6080606,"obsr54624",2,"Ensenada","Baja California","Baja"
2015-08-13,19.4577222,-99.0743889,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr399100",13,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr642299",13,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr642299",5,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr105398",13,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr399100",5,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr399100",5,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr642299",5,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr105398",5,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr105398",5,"Mexico City","Mexico City","Central"
2015-08-13,19.4577222,-99.0743889,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr105398",5,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr399100",5,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr642299",5,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr399100",5,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr642299",5,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-08-13,19.4913889,-99.1182222,"obsr105398",5,"Mexico City","Mexico City","Central"
2015-08-15,19.3636239,-99.0742671,"obsr631633",5,"Mexico City","Mexico City","Central"
2015-08-16,23.9997815,-104.651949,"obsr248449",6,"Durango","Durango","North"
2015-08-17,19.0977478,-96.1129045,"obsr284972",3,"Medellin","Veracruz","South"
2015-08-21,19.3019089,-99.0950918,"obsr556588",4,"Mexico City","Mexico City","Central"
2015-08-23,21.01057,-101.62448,"zuleica76",NA,"Leon","Guanajuato","Central"
2015-08-25,19.2801573,-99.1051608,"obsr556588",10,"Mexico City","Mexico City","Central"
2015-08-25,19.2830739,-99.1049409,"obsr556588",4,"Mexico City","Mexico City","Central"
2015-08-25,19.29,-99.104167,"obsr556588",6,"Mexico City","Mexico City","Central"
2015-08-25,19.29,-99.104167,"obsr556588",6,"Mexico City","Mexico City","Central"
2015-08-26,19.3,-99.100833,"obsr556588",3,"Mexico City","Mexico City","Central"
2015-08-26,19.3623333,-99.0940833,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-08-26,19.3623333,-99.0940833,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-08-26,19.3623333,-99.0940833,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-08-26,19.3623333,-99.0940833,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-08-26,19.3623333,-99.0940833,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-08-26,19.3623333,-99.0940833,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-08-26,19.3623333,-99.0940833,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-08-26,19.3623333,-99.0940833,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-08-26,19.3623333,-99.0940833,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-08-26,19.3623333,-99.0940833,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-08-26,19.3623333,-99.0940833,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-08-26,19.3623333,-99.0940833,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-08-26,19.3623333,-99.0940833,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-08-26,19.3623333,-99.0940833,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-08-26,19.3623333,-99.0940833,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-08-26,19.464731,-98.9073372,"obsr325077",9,"Montecillo","Mexico","Central"
2015-08-26,19.464731,-98.9073372,"obsr462961",9,"Montecillo","Mexico","Central"
2015-08-26,19.3641389,-99.0711667,"obsr642299",5,"Mexico City","Mexico City","Central"
2015-08-26,19.3641389,-99.0711667,"obsr399100",5,"Mexico City","Mexico City","Central"
2015-08-26,19.3641389,-99.0711667,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-08-26,19.3641389,-99.0711667,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-08-26,19.3641389,-99.0711667,"obsr399100",2,"Mexico City","Mexico City","Central"
